timestamp,dateUTC,hourUTC,dayOfWeek,session,price,atr,atrPercent,range,rangePercent,bbWidth,bbWidthPercent,adx,regime,rsi,ema8,ema21,ema50,trendStrength,bbUpper,bbLower,bbMiddle,distanceFromBBMiddle,distanceFromBBMiddlePercent,pricePosition
1763952600,2025-11-24T02:50:00.000Z,2,Monday,ASIAN,1.15166,0.000064,0.0055,0.000030,0.0026,0.000338,0.0294,40.51,RANGE_VOLATILE,54.85,1.151696,1.151639,1.151479,0.50,1.151817,1.151479,1.151648,0.000012,0.0010,MIDDLE
1763952660,2025-11-24T02:51:00.000Z,2,Monday,ASIAN,1.15164,0.000062,0.0054,0.000040,0.0035,0.000324,0.0281,39.56,RANGE_VOLATILE,52.96,1.151684,1.151639,1.151486,0.50,1.151815,1.151491,1.151653,-0.000013,-0.0011,MIDDLE
1763952720,2025-11-24T02:52:00.000Z,2,Monday,ASIAN,1.15165,0.000060,0.0052,0.000030,0.0026,0.000271,0.0235,38.44,RANGE_VOLATILE,53.82,1.151676,1.151640,1.151492,0.50,1.151798,1.151527,1.151663,-0.000012,-0.0011,MIDDLE
1763952780,2025-11-24T02:53:00.000Z,2,Monday,ASIAN,1.1516,0.000060,0.0052,0.000070,0.0061,0.000229,0.0198,36.52,RANGE_VOLATILE,49.01,1.151659,1.151636,1.151496,0.50,1.151782,1.151554,1.151668,-0.000068,-0.0059,LOWER
1763952840,2025-11-24T02:54:00.000Z,2,Monday,ASIAN,1.15165,0.000062,0.0054,0.000080,0.0069,0.000215,0.0186,34.91,RANGE_VOLATILE,53.48,1.151657,1.151637,1.151502,0.50,1.151779,1.151564,1.151672,-0.000022,-0.0019,MIDDLE
1763952900,2025-11-24T02:55:00.000Z,2,Monday,ASIAN,1.1518,0.000068,0.0059,0.000150,0.0130,0.000240,0.0208,35.14,TREND_UP,63.75,1.151689,1.151652,1.151514,1.00,1.151799,1.151560,1.151680,0.000120,0.0105,UPPER
1763952960,2025-11-24T02:56:00.000Z,2,Monday,ASIAN,1.15172,0.000071,0.0062,0.000110,0.0096,0.000236,0.0205,35.63,TREND_UP,56.58,1.151696,1.151658,1.151522,1.00,1.151802,1.151567,1.151685,0.000035,0.0031,MIDDLE
1763953020,2025-11-24T02:57:00.000Z,2,Monday,ASIAN,1.15155,0.000080,0.0069,0.000150,0.0130,0.000261,0.0227,33.10,RANGE_VOLATILE,44.99,1.151663,1.151649,1.151523,0.50,1.151811,1.151549,1.151680,-0.000130,-0.0113,LOWER
1763953080,2025-11-24T02:58:00.000Z,2,Monday,ASIAN,1.15156,0.000082,0.0071,0.000110,0.0096,0.000281,0.0244,31.47,RANGE_VOLATILE,45.70,1.151640,1.151640,1.151525,0.00,1.151815,1.151533,1.151674,-0.000114,-0.0099,LOWER
1763953140,2025-11-24T02:59:00.000Z,2,Monday,ASIAN,1.1516,0.000079,0.0068,0.000040,0.0035,0.000288,0.0250,29.59,RANGE_VOLATILE,48.54,1.151631,1.151637,1.151528,0.00,1.151815,1.151528,1.151672,-0.000072,-0.0062,MIDDLE
1763953200,2025-11-24T03:00:00.000Z,3,Monday,ASIAN,1.15169,0.000082,0.0072,0.000130,0.0113,0.000284,0.0247,28.44,TREND_UP,54.32,1.151644,1.151642,1.151534,1.00,1.151817,1.151533,1.151675,0.000015,0.0013,MIDDLE
1763953260,2025-11-24T03:01:00.000Z,3,Monday,ASIAN,1.15165,0.000083,0.0072,0.000090,0.0078,0.000279,0.0242,27.36,TREND_UP,51.55,1.151646,1.151642,1.151538,1.00,1.151817,1.151537,1.151677,-0.000027,-0.0023,MIDDLE
1763953320,2025-11-24T03:02:00.000Z,3,Monday,ASIAN,1.15167,0.000082,0.0071,0.000070,0.0061,0.000278,0.0242,26.24,TREND_UP,52.85,1.151651,1.151645,1.151544,1.00,1.151817,1.151539,1.151678,-0.000008,-0.0007,MIDDLE
1763953380,2025-11-24T03:03:00.000Z,3,Monday,ASIAN,1.15165,0.000086,0.0075,0.000140,0.0122,0.000278,0.0241,26.02,RANGE_VOLATILE,51.36,1.151651,1.151645,1.151548,0.50,1.151814,1.151536,1.151675,-0.000025,-0.0022,MIDDLE
1763953440,2025-11-24T03:04:00.000Z,3,Monday,ASIAN,1.15165,0.000083,0.0072,0.000040,0.0035,0.000275,0.0239,25.55,RANGE_VOLATILE,51.36,1.151651,1.151646,1.151552,0.50,1.151809,1.151534,1.151671,-0.000021,-0.0019,MIDDLE
1763953500,2025-11-24T03:05:00.000Z,3,Monday,ASIAN,1.15165,0.000081,0.0070,0.000050,0.0043,0.000239,0.0208,25.47,RANGE_VOLATILE,51.36,1.151651,1.151646,1.151556,0.50,1.151783,1.151543,1.151663,-0.000013,-0.0011,MIDDLE
1763953560,2025-11-24T03:06:00.000Z,3,Monday,ASIAN,1.15162,0.000080,0.0069,0.000070,0.0061,0.000236,0.0205,24.84,RANGE_QUIET,48.80,1.151644,1.151644,1.151558,0.00,1.151776,1.151540,1.151658,-0.000038,-0.0033,MIDDLE
1763953620,2025-11-24T03:07:00.000Z,3,Monday,ASIAN,1.15158,0.000078,0.0068,0.000060,0.0052,0.000238,0.0207,23.62,RANGE_QUIET,45.54,1.151630,1.151638,1.151559,0.00,1.151770,1.151532,1.151651,-0.000071,-0.0062,LOWER
1763953680,2025-11-24T03:08:00.000Z,3,Monday,ASIAN,1.15164,0.000078,0.0068,0.000070,0.0061,0.000216,0.0188,22.89,RANGE_QUIET,50.85,1.151632,1.151638,1.151562,0.50,1.151753,1.151537,1.151645,-0.000005,-0.0004,MIDDLE
1763953740,2025-11-24T03:09:00.000Z,3,Monday,ASIAN,1.15165,0.000075,0.0065,0.000030,0.0026,0.000215,0.0187,22.32,RANGE_QUIET,51.69,1.151636,1.151639,1.151566,0.50,1.151752,1.151536,1.151644,0.000006,0.0005,MIDDLE
1763953800,2025-11-24T03:10:00.000Z,3,Monday,ASIAN,1.15162,0.000073,0.0064,0.000050,0.0043,0.000216,0.0187,21.37,RANGE_QUIET,48.97,1.151632,1.151637,1.151568,0.00,1.151750,1.151534,1.151642,-0.000022,-0.0019,MIDDLE
1763953860,2025-11-24T03:11:00.000Z,3,Monday,ASIAN,1.15164,0.000069,0.0060,0.000020,0.0017,0.000216,0.0187,20.49,RANGE_QUIET,50.83,1.151634,1.151638,1.151571,0.50,1.151750,1.151534,1.151642,-0.000002,-0.0002,MIDDLE
1763953920,2025-11-24T03:12:00.000Z,3,Monday,ASIAN,1.15165,0.000067,0.0058,0.000030,0.0026,0.000216,0.0187,19.92,RANGE_QUIET,51.78,1.151638,1.151639,1.151574,0.50,1.151750,1.151534,1.151642,0.000008,0.0007,MIDDLE
1763953980,2025-11-24T03:13:00.000Z,3,Monday,ASIAN,1.15165,0.000063,0.0055,0.000020,0.0017,0.000212,0.0184,19.39,RANGE_QUIET,51.78,1.151640,1.151640,1.151577,1.00,1.151751,1.151538,1.151644,0.000006,0.0005,MIDDLE
1763954040,2025-11-24T03:14:00.000Z,3,Monday,ASIAN,1.15154,0.000068,0.0059,0.000130,0.0113,0.000231,0.0200,18.78,RANGE_QUIET,41.58,1.151618,1.151631,1.151575,-0.50,1.151754,1.151524,1.151639,-0.000099,-0.0086,LOWER
1763954100,2025-11-24T03:15:00.000Z,3,Monday,ASIAN,1.15152,0.000065,0.0057,0.000030,0.0026,0.000202,0.0175,18.21,RANGE_QUIET,40.04,1.151596,1.151621,1.151573,-0.50,1.151726,1.151524,1.151625,-0.000105,-0.0091,LOWER
1763954160,2025-11-24T03:16:00.000Z,3,Monday,ASIAN,1.15144,0.000066,0.0058,0.000080,0.0069,0.000240,0.0209,18.57,RANGE_QUIET,34.52,1.151562,1.151604,1.151568,-0.50,1.151731,1.151491,1.151611,-0.000171,-0.0148,LOWER
1763954220,2025-11-24T03:17:00.000Z,3,Monday,ASIAN,1.15144,0.000066,0.0057,0.000060,0.0052,0.000279,0.0242,18.90,RANGE_QUIET,34.52,1.151535,1.151589,1.151563,-0.50,1.151745,1.151466,1.151606,-0.000166,-0.0144,LOWER
1763954280,2025-11-24T03:18:00.000Z,3,Monday,ASIAN,1.15136,0.000068,0.0059,0.000100,0.0087,0.000350,0.0304,20.04,RANGE_QUIET,29.76,1.151496,1.151568,1.151555,-0.50,1.151771,1.151420,1.151595,-0.000236,-0.0204,LOWER
1763954340,2025-11-24T03:19:00.000Z,3,Monday,ASIAN,1.15145,0.000071,0.0061,0.000100,0.0087,0.000372,0.0323,20.93,RANGE_QUIET,39.81,1.151486,1.151558,1.151551,-0.50,1.151774,1.151402,1.151588,-0.000138,-0.0120,LOWER
1763954400,2025-11-24T03:20:00.000Z,3,Monday,ASIAN,1.15145,0.000068,0.0059,0.000040,0.0035,0.000379,0.0329,21.40,RANGE_QUIET,39.81,1.151478,1.151548,1.151547,-0.50,1.151765,1.151387,1.151576,-0.000126,-0.0109,LOWER
1763954460,2025-11-24T03:21:00.000Z,3,Monday,ASIAN,1.15139,0.000070,0.0061,0.000090,0.0078,0.000405,0.0352,22.32,RANGE_QUIET,35.85,1.151458,1.151534,1.151541,-1.00,1.151765,1.151361,1.151563,-0.000173,-0.0150,LOWER
1763954520,2025-11-24T03:22:00.000Z,3,Monday,ASIAN,1.15139,0.000069,0.0060,0.000060,0.0052,0.000419,0.0364,23.16,RANGE_QUIET,35.85,1.151443,1.151521,1.151535,-1.00,1.151758,1.151340,1.151549,-0.000159,-0.0138,LOWER
1763954580,2025-11-24T03:23:00.000Z,3,Monday,ASIAN,1.1514,0.000066,0.0058,0.000030,0.0026,0.000427,0.0371,24.04,RANGE_QUIET,37.06,1.151433,1.151510,1.151530,-1.00,1.151750,1.151323,1.151537,-0.000137,-0.0119,LOWER
1763954640,2025-11-24T03:24:00.000Z,3,Monday,ASIAN,1.15151,0.000070,0.0061,0.000120,0.0104,0.000415,0.0360,23.10,RANGE_QUIET,48.57,1.151450,1.151510,1.151529,-0.50,1.151737,1.151322,1.151530,-0.000020,-0.0017,MIDDLE
1763954700,2025-11-24T03:25:00.000Z,3,Monday,ASIAN,1.1516,0.000073,0.0063,0.000110,0.0096,0.000405,0.0352,22.08,RANGE_QUIET,55.71,1.151484,1.151518,1.151532,0.00,1.151730,1.151324,1.151527,0.000073,0.0063,MIDDLE
1763954760,2025-11-24T03:26:00.000Z,3,Monday,ASIAN,1.15166,0.000074,0.0064,0.000080,0.0069,0.000414,0.0360,21.66,RANGE_QUIET,59.72,1.151523,1.151531,1.151537,0.00,1.151736,1.151322,1.151529,0.000131,0.0114,UPPER
1763954820,2025-11-24T03:27:00.000Z,3,Monday,ASIAN,1.15166,0.000070,0.0061,0.000020,0.0017,0.000428,0.0371,21.26,RANGE_QUIET,59.72,1.151553,1.151542,1.151541,1.00,1.151747,1.151319,1.151533,0.000127,0.0110,UPPER
1763954880,2025-11-24T03:28:00.000Z,3,Monday,ASIAN,1.15166,0.000067,0.0058,0.000030,0.0026,0.000432,0.0375,20.75,RANGE_QUIET,59.72,1.151577,1.151553,1.151546,1.00,1.151750,1.151318,1.151534,0.000126,0.0109,UPPER
1763954940,2025-11-24T03:29:00.000Z,3,Monday,ASIAN,1.15169,0.000065,0.0056,0.000040,0.0035,0.000442,0.0384,20.50,RANGE_VOLATILE,61.88,1.151602,1.151566,1.151552,1.00,1.151757,1.151315,1.151536,0.000154,0.0134,UPPER
1763955000,2025-11-24T03:30:00.000Z,3,Monday,ASIAN,1.1517,0.000062,0.0054,0.000020,0.0017,0.000459,0.0399,20.39,RANGE_VOLATILE,62.60,1.151624,1.151578,1.151558,1.00,1.151770,1.151310,1.151540,0.000160,0.0139,UPPER
1763955060,2025-11-24T03:31:00.000Z,3,Monday,ASIAN,1.1518,0.000065,0.0056,0.000050,0.0043,0.000506,0.0439,21.31,RANGE_VOLATILE,68.91,1.151663,1.151598,1.151567,1.00,1.151801,1.151295,1.151548,0.000252,0.0219,UPPER
1763955120,2025-11-24T03:32:00.000Z,3,Monday,ASIAN,1.15177,0.000063,0.0055,0.000040,0.0035,0.000535,0.0465,22.16,RANGE_VOLATILE,65.35,1.151687,1.151614,1.151575,1.00,1.151822,1.151286,1.151554,0.000216,0.0188,UPPER
1763955180,2025-11-24T03:33:00.000Z,3,Monday,ASIAN,1.15175,0.000060,0.0052,0.000030,0.0026,0.000556,0.0483,22.58,RANGE_VOLATILE,63.01,1.151701,1.151626,1.151582,1.00,1.151837,1.151281,1.151559,0.000191,0.0166,UPPER
1763955240,2025-11-24T03:34:00.000Z,3,Monday,ASIAN,1.15172,0.000059,0.0051,0.000040,0.0035,0.000573,0.0498,22.59,RANGE_VOLATILE,59.56,1.151705,1.151635,1.151587,1.00,1.151855,1.151281,1.151568,0.000152,0.0132,UPPER
1763955300,2025-11-24T03:35:00.000Z,3,Monday,ASIAN,1.15172,0.000057,0.0049,0.000030,0.0026,0.000586,0.0509,22.61,RANGE_VOLATILE,59.56,1.151708,1.151642,1.151592,1.00,1.151871,1.151285,1.151578,0.000142,0.0123,MIDDLE
1763955360,2025-11-24T03:36:00.000Z,3,Monday,ASIAN,1.15181,0.000061,0.0053,0.000110,0.0096,0.000605,0.0525,23.30,RANGE_VOLATILE,66.02,1.151731,1.151658,1.151601,1.00,1.151899,1.151294,1.151596,0.000214,0.0185,UPPER
1763955420,2025-11-24T03:37:00.000Z,3,Monday,ASIAN,1.15186,0.000060,0.0052,0.000050,0.0043,0.000628,0.0546,24.43,RANGE_VOLATILE,68.99,1.151760,1.151676,1.151611,1.00,1.151932,1.151303,1.151617,0.000243,0.0211,UPPER
1763955480,2025-11-24T03:38:00.000Z,3,Monday,ASIAN,1.15176,0.000064,0.0055,0.000110,0.0096,0.000593,0.0515,24.34,RANGE_VOLATILE,58.07,1.151760,1.151684,1.151617,1.00,1.151934,1.151341,1.151637,0.000123,0.0106,MIDDLE
1763955540,2025-11-24T03:39:00.000Z,3,Monday,ASIAN,1.15182,0.000067,0.0058,0.000110,0.0096,0.000587,0.0510,24.37,RANGE_VOLATILE,61.96,1.151773,1.151696,1.151625,1.00,1.151950,1.151362,1.151656,0.000164,0.0142,UPPER
1763955600,2025-11-24T03:40:00.000Z,3,Monday,ASIAN,1.15182,0.000063,0.0054,0.000010,0.0009,0.000572,0.0496,24.40,RANGE_VOLATILE,61.96,1.151784,1.151707,1.151633,1.00,1.151960,1.151389,1.151674,0.000146,0.0126,UPPER
1763955660,2025-11-24T03:41:00.000Z,3,Monday,ASIAN,1.1518,0.000063,0.0054,0.000060,0.0052,0.000518,0.0449,23.49,RANGE_VOLATILE,59.82,1.151787,1.151716,1.151639,1.00,1.151954,1.151436,1.151695,0.000105,0.0091,MIDDLE
1763955720,2025-11-24T03:42:00.000Z,3,Monday,ASIAN,1.15183,0.000061,0.0053,0.000040,0.0035,0.000448,0.0389,22.65,RANGE_VOLATILE,61.95,1.151797,1.151726,1.151647,1.00,1.151941,1.151493,1.151717,0.000113,0.0098,UPPER
1763955780,2025-11-24T03:43:00.000Z,3,Monday,ASIAN,1.15183,0.000057,0.0050,0.000010,0.0009,0.000350,0.0304,22.02,RANGE_QUIET,61.95,1.151804,1.151736,1.151654,1.00,1.151914,1.151563,1.151738,0.000091,0.0079,UPPER
1763955840,2025-11-24T03:44:00.000Z,3,Monday,ASIAN,1.15184,0.000055,0.0048,0.000030,0.0026,0.000291,0.0253,21.73,RANGE_QUIET,62.71,1.151812,1.151745,1.151661,1.00,1.151901,1.151609,1.151755,0.000085,0.0074,UPPER
1763955900,2025-11-24T03:45:00.000Z,3,Monday,ASIAN,1.15184,0.000054,0.0046,0.000030,0.0026,0.000263,0.0228,21.46,RANGE_QUIET,62.71,1.151818,1.151754,1.151668,1.00,1.151898,1.151636,1.151767,0.000073,0.0063,UPPER
1763955960,2025-11-24T03:46:00.000Z,3,Monday,ASIAN,1.15184,0.000051,0.0044,0.000020,0.0017,0.000251,0.0218,20.98,RANGE_QUIET,62.71,1.151823,1.151762,1.151675,1.00,1.151901,1.151651,1.151776,0.000064,0.0056,UPPER
1763956020,2025-11-24T03:47:00.000Z,3,Monday,ASIAN,1.15186,0.000049,0.0042,0.000020,0.0017,0.000237,0.0206,20.87,RANGE_QUIET,64.49,1.151831,1.151770,1.151682,1.00,1.151905,1.151667,1.151786,0.000074,0.0064,UPPER
1763956080,2025-11-24T03:48:00.000Z,3,Monday,ASIAN,1.15175,0.000053,0.0046,0.000110,0.0096,0.000210,0.0183,19.80,RANGE_QUIET,50.28,1.151813,1.151769,1.151685,0.50,1.151896,1.151685,1.151791,-0.000041,-0.0035,MIDDLE
1763956140,2025-11-24T03:49:00.000Z,3,Monday,ASIAN,1.15175,0.000051,0.0044,0.000020,0.0017,0.000193,0.0168,18.98,RANGE_QUIET,50.28,1.151799,1.151767,1.151687,0.50,1.151890,1.151697,1.151794,-0.000044,-0.0038,MIDDLE
1763956200,2025-11-24T03:50:00.000Z,3,Monday,ASIAN,1.1518,0.000052,0.0045,0.000070,0.0061,0.000173,0.0150,18.10,RANGE_QUIET,55.45,1.151799,1.151770,1.151692,1.00,1.151885,1.151712,1.151799,0.000001,0.0001,MIDDLE
1763956260,2025-11-24T03:51:00.000Z,3,Monday,ASIAN,1.1519,0.000057,0.0050,0.000120,0.0104,0.000194,0.0169,18.50,RANGE_QUIET,63.61,1.151822,1.151782,1.151700,1.00,1.151901,1.151706,1.151804,0.000096,0.0084,UPPER
1763956320,2025-11-24T03:52:00.000Z,3,Monday,ASIAN,1.15189,0.000056,0.0049,0.000040,0.0035,0.000206,0.0179,18.88,RANGE_QUIET,62.38,1.151837,1.151792,1.151707,1.00,1.151912,1.151707,1.151810,0.000080,0.0070,UPPER
1763956380,2025-11-24T03:53:00.000Z,3,Monday,ASIAN,1.15189,0.000053,0.0046,0.000010,0.0009,0.000209,0.0182,19.22,RANGE_QUIET,62.38,1.151849,1.151801,1.151715,1.00,1.151921,1.151712,1.151817,0.000073,0.0064,UPPER
1763956440,2025-11-24T03:54:00.000Z,3,Monday,ASIAN,1.1519,0.000050,0.0043,0.000010,0.0009,0.000202,0.0175,19.55,RANGE_QUIET,63.21,1.151860,1.151810,1.151722,1.00,1.151926,1.151725,1.151826,0.000074,0.0065,UPPER
1763956500,2025-11-24T03:55:00.000Z,3,Monday,ASIAN,1.15171,0.000062,0.0054,0.000230,0.0200,0.000206,0.0179,19.77,RANGE_QUIET,43.62,1.151827,1.151801,1.151721,0.00,1.151928,1.151722,1.151825,-0.000115,-0.0100,LOWER
1763956560,2025-11-24T03:56:00.000Z,3,Monday,ASIAN,1.15171,0.000061,0.0053,0.000040,0.0035,0.000229,0.0199,19.97,RANGE_QUIET,43.62,1.151801,1.151792,1.151721,0.00,1.151935,1.151705,1.151820,-0.000110,-0.0096,LOWER
1763956620,2025-11-24T03:57:00.000Z,3,Monday,ASIAN,1.15174,0.000062,0.0054,0.000080,0.0069,0.000236,0.0205,20.47,RANGE_QUIET,46.65,1.151787,1.151788,1.151722,0.00,1.151932,1.151696,1.151814,-0.000074,-0.0064,LOWER
1763956680,2025-11-24T03:58:00.000Z,3,Monday,ASIAN,1.15174,0.000058,0.0051,0.000010,0.0009,0.000240,0.0209,20.94,RANGE_QUIET,46.65,1.151777,1.151783,1.151722,0.00,1.151933,1.151693,1.151813,-0.000073,-0.0063,LOWER
1763956740,2025-11-24T03:59:00.000Z,3,Monday,ASIAN,1.15162,0.000065,0.0056,0.000150,0.0130,0.000293,0.0255,22.58,RANGE_QUIET,37.35,1.151742,1.151768,1.151718,-0.50,1.151950,1.151656,1.151803,-0.000183,-0.0159,LOWER
1763956800,2025-11-24T04:00:00.000Z,4,Monday,ASIAN,1.15166,0.000065,0.0056,0.000060,0.0052,0.000318,0.0276,24.11,RANGE_QUIET,41.53,1.151724,1.151759,1.151716,-0.50,1.151954,1.151636,1.151795,-0.000135,-0.0117,LOWER
1763956860,2025-11-24T04:01:00.000Z,4,Monday,ASIAN,1.15162,0.000065,0.0056,0.000060,0.0052,0.000352,0.0306,25.68,RANGE_VOLATILE,38.75,1.151701,1.151746,1.151712,-0.50,1.151962,1.151610,1.151786,-0.000166,-0.0144,LOWER
1763956920,2025-11-24T04:02:00.000Z,4,Monday,ASIAN,1.15162,0.000063,0.0055,0.000040,0.0035,0.000378,0.0328,27.13,RANGE_VOLATILE,38.75,1.151683,1.151734,1.151709,-0.50,1.151965,1.151586,1.151776,-0.000156,-0.0135,LOWER
1763956980,2025-11-24T04:03:00.000Z,4,Monday,ASIAN,1.15161,0.000060,0.0052,0.000020,0.0017,0.000401,0.0348,28.48,RANGE_VOLATILE,38.01,1.151667,1.151723,1.151705,-0.50,1.151965,1.151564,1.151765,-0.000155,-0.0134,LOWER
1763957040,2025-11-24T04:04:00.000Z,4,Monday,ASIAN,1.15167,0.000061,0.0053,0.000070,0.0061,0.000402,0.0349,28.65,RANGE_VOLATILE,44.81,1.151667,1.151718,1.151703,0.00,1.151957,1.151555,1.151756,-0.000086,-0.0075,MIDDLE
1763957100,2025-11-24T04:05:00.000Z,4,Monday,ASIAN,1.1517,0.000062,0.0053,0.000070,0.0061,0.000398,0.0345,28.22,RANGE_VOLATILE,47.89,1.151675,1.151717,1.151703,0.00,1.151948,1.151550,1.151749,-0.000049,-0.0043,MIDDLE
1763957160,2025-11-24T04:06:00.000Z,4,Monday,ASIAN,1.15171,0.000059,0.0051,0.000020,0.0017,0.000390,0.0338,27.83,RANGE_VOLATILE,48.92,1.151682,1.151716,1.151704,0.50,1.151937,1.151548,1.151743,-0.000033,-0.0028,MIDDLE
1763957220,2025-11-24T04:07:00.000Z,4,Monday,ASIAN,1.1517,0.000055,0.0048,0.000010,0.0009,0.000376,0.0326,27.46,RANGE_VOLATILE,47.90,1.151686,1.151715,1.151703,0.00,1.151922,1.151547,1.151735,-0.000035,-0.0030,MIDDLE
1763957280,2025-11-24T04:08:00.000Z,4,Monday,ASIAN,1.15176,0.000055,0.0048,0.000060,0.0052,0.000376,0.0327,26.10,RANGE_VOLATILE,54.05,1.151703,1.151719,1.151706,0.50,1.151923,1.151547,1.151735,0.000025,0.0022,MIDDLE
1763957340,2025-11-24T04:09:00.000Z,4,Monday,ASIAN,1.15177,0.000054,0.0047,0.000040,0.0035,0.000377,0.0328,24.47,RANGE_QUIET,55.01,1.151718,1.151723,1.151708,0.50,1.151925,1.151547,1.151736,0.000034,0.0030,MIDDLE
1763957400,2025-11-24T04:10:00.000Z,4,Monday,ASIAN,1.15182,0.000055,0.0048,0.000060,0.0052,0.000381,0.0330,23.17,RANGE_QUIET,59.53,1.151740,1.151732,1.151713,1.00,1.151927,1.151547,1.151737,0.000083,0.0072,MIDDLE
1763957460,2025-11-24T04:11:00.000Z,4,Monday,ASIAN,1.15174,0.000057,0.0049,0.000080,0.0069,0.000350,0.0304,21.60,RANGE_QUIET,50.74,1.151740,1.151733,1.151714,0.50,1.151904,1.151554,1.151729,0.000011,0.0010,MIDDLE
1763957520,2025-11-24T04:12:00.000Z,4,Monday,ASIAN,1.15179,0.000058,0.0051,0.000070,0.0061,0.000323,0.0281,20.15,RANGE_QUIET,55.19,1.151751,1.151738,1.151717,1.00,1.151886,1.151562,1.151724,0.000066,0.0057,MIDDLE
1763957580,2025-11-24T04:13:00.000Z,4,Monday,ASIAN,1.15177,0.000058,0.0050,0.000050,0.0043,0.000289,0.0251,18.80,RANGE_QUIET,53.12,1.151756,1.151741,1.151719,1.00,1.151862,1.151574,1.151718,0.000052,0.0045,MIDDLE
1763957640,2025-11-24T04:14:00.000Z,4,Monday,ASIAN,1.15175,0.000055,0.0048,0.000020,0.0017,0.000238,0.0207,17.54,RANGE_QUIET,51.06,1.151754,1.151742,1.151720,0.50,1.151830,1.151591,1.151711,0.000039,0.0034,MIDDLE
1763957700,2025-11-24T04:15:00.000Z,4,Monday,ASIAN,1.15187,0.000060,0.0052,0.000130,0.0113,0.000276,0.0240,18.21,RANGE_QUIET,60.87,1.151780,1.151753,1.151726,1.00,1.151857,1.151580,1.151719,0.000151,0.0132,UPPER
1763957760,2025-11-24T04:16:00.000Z,4,Monday,ASIAN,1.15187,0.000057,0.0050,0.000020,0.0017,0.000306,0.0265,18.83,RANGE_QUIET,60.87,1.151800,1.151764,1.151732,1.00,1.151879,1.151574,1.151727,0.000143,0.0125,UPPER
1763957820,2025-11-24T04:17:00.000Z,4,Monday,ASIAN,1.1519,0.000055,0.0048,0.000020,0.0017,0.000341,0.0296,19.68,RANGE_QUIET,63.02,1.151822,1.151776,1.151738,1.00,1.151905,1.151564,1.151735,0.000165,0.0144,UPPER
1763957880,2025-11-24T04:18:00.000Z,4,Monday,ASIAN,1.15189,0.000054,0.0047,0.000040,0.0035,0.000367,0.0319,19.98,RANGE_QUIET,61.80,1.151837,1.151787,1.151744,1.00,1.151926,1.151558,1.151742,0.000148,0.0129,UPPER
1763957940,2025-11-24T04:19:00.000Z,4,Monday,ASIAN,1.15186,0.000053,0.0046,0.000040,0.0035,0.000363,0.0315,20.00,RANGE_QUIET,58.17,1.151842,1.151793,1.151749,1.00,1.151935,1.151573,1.151754,0.000106,0.0092,UPPER
1763958000,2025-11-24T04:20:00.000Z,4,Monday,ASIAN,1.15185,0.000050,0.0044,0.000010,0.0009,0.000361,0.0314,20.03,RANGE_QUIET,56.97,1.151844,1.151799,1.151753,1.00,1.151944,1.151583,1.151763,0.000087,0.0075,MIDDLE
1763958060,2025-11-24T04:21:00.000Z,4,Monday,ASIAN,1.15186,0.000050,0.0043,0.000040,0.0035,0.000345,0.0300,20.55,RANGE_QUIET,57.90,1.151848,1.151804,1.151757,1.00,1.151948,1.151603,1.151775,0.000085,0.0073,MIDDLE
1763958120,2025-11-24T04:22:00.000Z,4,Monday,ASIAN,1.15185,0.000048,0.0042,0.000030,0.0026,0.000320,0.0278,21.04,RANGE_QUIET,56.58,1.151848,1.151808,1.151760,1.00,1.151947,1.151627,1.151787,0.000063,0.0055,MIDDLE
1763958180,2025-11-24T04:23:00.000Z,4,Monday,ASIAN,1.15185,0.000047,0.0041,0.000030,0.0026,0.000279,0.0243,20.91,RANGE_QUIET,56.58,1.151849,1.151812,1.151764,1.00,1.151939,1.151659,1.151799,0.000051,0.0044,MIDDLE
1763958240,2025-11-24T04:24:00.000Z,4,Monday,ASIAN,1.15187,0.000046,0.0040,0.000040,0.0035,0.000259,0.0225,21.16,RANGE_QUIET,58.77,1.151853,1.151817,1.151768,1.00,1.151939,1.151679,1.151809,0.000061,0.0053,MIDDLE
1763958300,2025-11-24T04:25:00.000Z,4,Monday,ASIAN,1.1519,0.000045,0.0039,0.000030,0.0026,0.000250,0.0217,21.75,RANGE_QUIET,61.88,1.151864,1.151825,1.151773,1.00,1.151944,1.151694,1.151819,0.000081,0.0070,UPPER
1763958360,2025-11-24T04:26:00.000Z,4,Monday,ASIAN,1.15192,0.000046,0.0040,0.000050,0.0043,0.000244,0.0212,23.04,RANGE_QUIET,63.83,1.151876,1.151834,1.151779,1.00,1.151952,1.151707,1.151829,0.000091,0.0079,UPPER
1763958420,2025-11-24T04:27:00.000Z,4,Monday,ASIAN,1.15187,0.000048,0.0042,0.000080,0.0069,0.000215,0.0187,22.63,RANGE_QUIET,56.08,1.151875,1.151837,1.151783,0.50,1.151946,1.151730,1.151838,0.000032,0.0028,MIDDLE
1763958480,2025-11-24T04:28:00.000Z,4,Monday,ASIAN,1.15188,0.000046,0.0040,0.000020,0.0017,0.000206,0.0179,22.25,RANGE_QUIET,57.20,1.151876,1.151841,1.151786,1.00,1.151947,1.151741,1.151844,0.000036,0.0031,MIDDLE
1763958540,2025-11-24T04:29:00.000Z,4,Monday,ASIAN,1.15186,0.000044,0.0038,0.000020,0.0017,0.000194,0.0169,21.65,RANGE_QUIET,54.22,1.151872,1.151843,1.151789,0.50,1.151946,1.151751,1.151848,0.000012,0.0010,MIDDLE
