tradeId,asset,timestamp,datetime,hourOfDay,dayOfWeek,minuteOfHour,isMarketOpen,direction,directionEncoded,entryPrice,openPrice,highPrice,lowPrice,closePrice,rsi1m,rsi1mPrev,bbUpper,bbMiddle,bbLower,rsi5m,rsi5mPrev,adx15m,sma15m,sma15mPrev,bbWidth,bbWidthPct,pricePositionInBB,distToUpperBB,distToLowerBB,rsiDelta1m,rsiDelta5m,rsiDivergence,smaSlope15m,distToSma15m,atr1m,candleBodyPct,upperWickPct,lowerWickPct,regime,regimeEncoded,strategyType,strategyEncoded,confidence,priceChange1,priceChange5,priceChange15,target,exitReason,pnl,barsHeld
R_100_1764468600015_258,R_100,1759104060,2025-09-29T00:01:00.000Z,0,1,1,1,PUT,0,1148.530000,1144.810000,1148.670000,1144.810000,1148.530000,72.040000,66.270000,1146.524243,1139.061500,1131.598757,51.380000,38.490000,24.590650,1162.208000,1162.453000,0.013103,1.310332,1.268769,-0.174637,1.474166,5.770000,12.890000,20.660000,-0.021076,-1.176898,2.295092,0.963731,0.036269,0,BEARISH_TREND,0,MOMENTUM,1,85,0.284649,0.797760,1.033621,0,SL,-20.000000,6
R_100_1764468600015_259,R_100,1759111020,2025-09-29T01:57:00.000Z,1,1,57,1,PUT,0,1144.480000,1145.320000,1146.600000,1144.190000,1144.480000,55.380000,58.280000,1146.948792,1142.205500,1137.462208,52.850000,49.610000,19.588740,1152.330000,1153.321000,0.008305,0.830550,0.479519,0.215713,0.613186,-2.900000,3.240000,2.530000,-0.085926,-0.681228,2.406502,0.348548,0.531120,0.120332,RANGE,1,MEAN_REVERSION,0,80,-0.082066,0.090078,0.319942,1,TP,32.000000,11
R_100_1764468600016_260,R_100,1759131240,2025-09-29T07:34:00.000Z,7,1,34,1,PUT,0,1066.710000,1064.800000,1066.860000,1064.630000,1066.710000,71.330000,67.840000,1067.760340,1060.405000,1053.049660,44.400000,41.020000,62.704026,1089.376500,1092.683000,0.013873,1.387270,0.857200,0.098465,1.280605,3.490000,3.380000,26.930000,-0.302604,-2.080686,1.981410,0.856502,0.067265,0.076233,BEARISH_TREND,0,MOMENTUM,1,85,0.165266,0.232091,0.927231,1,TP,32.000000,6
R_100_1764468600016_261,R_100,1759142820,2025-09-29T10:47:00.000Z,10,1,47,1,PUT,0,1053.950000,1052.380000,1053.950000,1051.990000,1053.950000,72.330000,68.770000,1052.586878,1046.746500,1040.906122,56.470000,45.830000,45.892361,1057.311000,1058.701500,0.011159,1.115911,1.233396,-0.129335,1.237618,3.560000,10.640000,15.860000,-0.131340,-0.317882,2.008864,0.801020,0,0.198980,BEARISH_TREND,0,MOMENTUM,1,85,0.162510,0.703236,0.709972,0,SL,-20.000000,4
R_100_1764468600016_262,R_100,1759143360,2025-09-29T10:56:00.000Z,10,1,56,1,PUT,0,1063.530000,1062.610000,1064.170000,1062.610000,1063.530000,85.420000,84.430000,1066.693874,1053.445000,1040.196126,61.120000,61.690000,45.892361,1057.311000,1058.701500,0.025153,2.515342,0.761197,0.297488,2.194002,0.990000,-0.570000,24.300000,-0.131340,0.588190,2.090066,0.589744,0.410256,0,BEARISH_TREND,0,MOMENTUM,1,85,0.087521,0.284769,1.589470,1,TP,32.000000,8
R_100_1764468600016_263,R_100,1759176540,2025-09-29T20:09:00.000Z,20,1,9,1,PUT,0,1035.560000,1036.440000,1037.240000,1034.660000,1035.560000,67.300000,71.430000,1036.857483,1029.908500,1022.959517,61.600000,53.660000,15.309737,1027.847500,1027.166000,0.013494,1.349437,0.813284,0.125293,1.216780,-4.130000,7.940000,5.700000,0.066348,0.750355,1.920528,0.341085,0.310078,0.348837,RANGE,1,MEAN_REVERSION,0,80,-0.083942,0.489073,0.844297,1,TP,32.000000,23
R_100_1764468600016_264,R_100,1759178460,2025-09-29T20:41:00.000Z,20,1,41,1,CALL,1,1022.150000,1023.150000,1023.440000,1021.070000,1022.150000,31.870000,32.920000,1034.503511,1028.018500,1021.533489,41.660000,38.790000,14.813458,1028.032500,1028.104000,0.012617,1.261653,-0.904933,1.208581,0.060315,-1.050000,2.870000,-9.790000,-0.006955,-0.572210,2.189390,0.421941,0.122363,0.455696,RANGE,1,MEAN_REVERSION,0,80,-0.056711,-0.583572,-0.794883,1,TP,32.000000,19
R_100_1764468600016_265,R_100,1759181400,2025-09-29T21:30:00.000Z,21,1,30,1,PUT,0,1034.150000,1034.270000,1034.840000,1033.910000,1034.150000,65.040000,67.170000,1036.128747,1028.906500,1021.684253,55.950000,58.760000,14.752380,1029.892500,1028.970000,0.014039,1.403868,0.726021,0.191340,1.205410,-2.130000,-2.810000,9.090000,0.089653,0.413393,1.981860,0.129032,0.612903,0.258065,RANGE,1,MEAN_REVERSION,0,80,-0.052190,0.199595,0.969518,0,SL,-20.000000,13
R_100_1764468600016_266,R_100,1759182780,2025-09-29T21:53:00.000Z,21,1,53,1,PUT,0,1049.860000,1049.430000,1050.880000,1048.730000,1049.860000,79.970000,79.820000,1052.164509,1041.259000,1030.353491,73.480000,67.830000,18.577339,1031.530500,1029.892500,0.020947,2.094677,0.788684,0.219506,1.858010,0.150000,5.650000,6.490000,0.159046,1.776923,2.141671,0.200000,0.474419,0.325581,RANGE,1,MEAN_REVERSION,0,80,0.012384,0.382460,1.309479,0,SL,-20.000000,5
R_100_1764468600016_267,R_100,1759191480,2025-09-30T00:18:00.000Z,0,2,18,1,CALL,1,1063.920000,1066.090000,1066.130000,1063.220000,1063.920000,29.950000,34.010000,1080.222657,1071.470000,1062.717343,49.070000,52.840000,41.749140,1049.425500,1047.618500,0.016338,1.633766,-0.862595,1.532320,0.113040,-4.060000,-3.770000,-19.120000,0.172486,1.381184,2.188909,0.745704,0.013746,0.240550,BULLISH_TREND,2,MOMENTUM,1,85,-0.216651,-0.361498,-1.248410,0,SL,-20.000000,19
R_100_1764468600016_268,R_100,1759192920,2025-09-30T00:42:00.000Z,0,2,42,1,CALL,1,1051.680000,1056.260000,1056.380000,1051.400000,1051.680000,20.810000,27.300000,1070.038819,1061.874500,1053.710181,37.360000,40.870000,37.682666,1050.724000,1049.425500,0.015377,1.537718,-1.248665,1.745666,-0.193042,-6.490000,-3.510000,-16.550000,0.123734,0.090985,2.161896,0.919679,0.024096,0.056225,BULLISH_TREND,2,MOMENTUM,1,85,-0.443973,-0.581379,-1.254413,0,TIMEOUT,1.255135,30
R_100_1764468600016_269,R_100,1759204560,2025-09-30T03:56:00.000Z,3,2,56,1,CALL,1,1061.650000,1061.170000,1061.890000,1060.300000,1061.650000,28.890000,25.830000,1076.121079,1068.808500,1061.495921,42.870000,38.870000,26.507162,1066.343000,1066.200000,0.013684,1.368361,-0.978930,1.363074,0.014513,3.060000,4,-13.980000,0.013412,-0.440102,2.142415,0.301887,0.150943,0.547170,RANGE,1,MEAN_REVERSION,0,80,0.069751,-0.612251,-0.750692,1,TP,32.000000,23
R_100_1764468600016_270,R_100,1759212420,2025-09-30T06:07:00.000Z,6,2,7,1,CALL,1,1067.860000,1069.020000,1069.180000,1067.780000,1067.860000,34.210000,37.220000,1080.296267,1073.537000,1066.777733,43.440000,45.500000,17.191655,1068.545500,1067.519500,0.012593,1.259252,-0.839884,1.164597,0.101349,-3.010000,-2.060000,-9.230000,0.096111,-0.064153,2.089233,0.828571,0.114286,0.057143,RANGE,1,MEAN_REVERSION,0,80,-0.134668,-0.402917,-0.588356,0,TIMEOUT,-0.486955,30
R_100_1764468600016_271,R_100,1759218060,2025-09-30T07:41:00.000Z,7,2,41,1,CALL,1,1059.450000,1058.370000,1059.450000,1058.120000,1059.450000,38.450000,34.690000,1071.521425,1064.336000,1057.150575,45.700000,39.480000,15.529908,1068.800500,1069.253000,0.013502,1.350217,-0.679988,1.139405,0.217040,3.760000,6.220000,-7.250000,-0.042319,-0.874859,1.982418,0.812030,0,0.187970,RANGE,1,MEAN_REVERSION,0,80,0.087859,-0.099952,-0.685253,0,TIMEOUT,6.342914,30
R_100_1764468600016_272,R_100,1759220400,2025-09-30T08:20:00.000Z,8,2,20,1,CALL,1,1054.030000,1055.370000,1055.370000,1053.460000,1054.030000,36.370000,39.080000,1064.838791,1058.981000,1053.123209,36.490000,41.480000,15.292879,1065.655500,1066.747500,0.011063,1.106307,-0.845199,1.025473,0.086031,-2.710000,-4.990000,-0.120000,-0.102367,-1.090925,2.051925,0.701571,0,0.298429,RANGE,1,MEAN_REVERSION,0,80,-0.112773,-0.391241,-0.787839,0,SL,-20.000000,5
R_100_1764468600017_273,R_100,1759226880,2025-09-30T10:08:00.000Z,10,2,8,1,PUT,0,1077.610000,1079.040000,1079.760000,1077.610000,1077.610000,62.750000,70.030000,1081.439500,1075.839000,1070.238500,66.910000,70.230000,20.594137,1063.936500,1063.804000,0.010411,1.041141,0.316222,0.355370,0.684060,-7.280000,-3.320000,-4.160000,0.012455,1.285180,1.974485,0.665116,0.334884,0,RANGE,1,MEAN_REVERSION,0,80,-0.134376,-0.228687,0.308108,0,TIMEOUT,5.827711,30
R_100_1764468600017_274,R_100,1759246140,2025-09-30T15:29:00.000Z,15,2,29,1,PUT,0,1043.550000,1042.280000,1043.690000,1041.920000,1043.550000,70.340000,66.420000,1042.849709,1038.374500,1033.899291,44.380000,36.050000,32.928865,1058.720000,1060.172000,0.008620,0.861964,1.156482,-0.067107,0.924796,3.920000,8.330000,25.960000,-0.136959,-1.432862,1.816739,0.717514,0.079096,0.203390,BEARISH_TREND,0,MOMENTUM,1,85,0.129534,0.359681,0.637453,0,TIMEOUT,2.874802,30
R_100_1764468600017_275,R_100,1759248480,2025-09-30T16:08:00.000Z,16,2,8,1,PUT,0,1050.150000,1048.590000,1050.950000,1048.590000,1050.150000,72.310000,69.510000,1048.288597,1043.715500,1039.142403,60.540000,46.570000,28.803936,1053.669000,1055.350000,0.008763,0.876311,1.407033,-0.177251,1.048193,2.800000,13.970000,11.770000,-0.159284,-0.333976,1.917613,0.661017,0.338983,0,BEARISH_TREND,0,MOMENTUM,1,85,0.140176,0.721253,0.570777,1,TP,32.000000,16
R_100_1764468600017_276,R_100,1759251180,2025-09-30T16:53:00.000Z,16,2,53,1,PUT,0,1046.700000,1045.100000,1047.030000,1044.520000,1046.700000,70.570000,66.580000,1046.620861,1039.762500,1032.904139,53.620000,47.320000,24.758562,1048.622500,1050.071500,0.013192,1.319217,1.011539,-0.007561,1.318034,3.990000,6.300000,16.950000,-0.137991,-0.183336,1.940196,0.637450,0.131474,0.231076,BEARISH_TREND,0,MOMENTUM,1,85,0.156929,0.462625,0.879941,1,TP,32.000000,5
R_100_1764468600017_277,R_100,1759254180,2025-09-30T17:43:00.000Z,17,2,43,1,PUT,0,1053.970000,1051.670000,1054.080000,1051.670000,1053.970000,71.900000,68.060000,1054.772872,1045.982000,1037.191128,60.630000,57.970000,20.540092,1046.250500,1046.539500,0.016809,1.680884,0.908670,0.076176,1.591969,3.840000,2.660000,11.270000,-0.027615,0.737825,2.023408,0.954357,0.045643,0,BEARISH_TREND,0,MOMENTUM,1,85,0.202502,0.451760,1.406648,1,TP,32.000000,26
R_100_1764468600017_278,R_100,1759258080,2025-09-30T18:48:00.000Z,18,2,48,1,CALL,1,1034.330000,1034.640000,1034.750000,1033.220000,1034.330000,36.980000,37.400000,1042.744923,1037.618500,1032.492077,35.190000,37.370000,18.916542,1041.820500,1043.082500,0.009881,0.988113,-0.641480,0.813563,0.177692,-0.420000,-2.180000,1.790000,-0.120988,-0.718982,1.904169,0.202614,0.071895,0.725490,RANGE,1,MEAN_REVERSION,0,80,-0.016433,-0.168906,-0.585341,0,SL,-20,7
R_100_1764468600017_279,R_100,1759262040,2025-09-30T19:54:00.000Z,19,2,54,1,PUT,0,1034.710000,1034.150000,1035.190000,1034.010000,1034.710000,62.960000,61.280000,1036.269802,1030.280500,1024.291198,50.800000,45.700000,23.868420,1039.012000,1039.085500,0.011627,1.162655,0.739569,0.150748,1.006930,1.680000,5.100000,12.160000,-0.007074,-0.414047,1.886943,0.474576,0.406780,0.118644,RANGE,1,MEAN_REVERSION,0,80,0.071569,0.366659,0.355951,0,TIMEOUT,2.938021,30
R_100_1764468600017_280,R_100,1759278000,2025-10-01T00:20:00.000Z,0,3,20,1,PUT,0,1020.250000,1016.750000,1020.250000,1016.290000,1020.250000,70.500000,63.120000,1017.620682,1012.639500,1007.658318,47.040000,48.850000,26.656228,1023.366500,1023.986000,0.009838,0.983802,1.527850,-0.257713,1.234176,7.380000,-1.810000,23.460000,-0.060499,-0.304534,2.232958,0.883838,0,0.116162,BEARISH_TREND,0,MOMENTUM,1,85,0.332393,0.644162,0.971863,0,TIMEOUT,-0.862534,30
R_100_1764468600017_281,R_100,1759290840,2025-10-01T03:54:00.000Z,3,3,54,1,CALL,1,1039.910000,1042.210000,1042.450000,1039.110000,1039.910000,28.090000,33.410000,1054.113276,1047.700500,1041.287724,49.340000,59.170000,30.336775,1028.481500,1027.273500,0.012242,1.224162,-1.214840,1.365818,-0.132485,-5.320000,-9.830000,-21.250000,0.117593,1.111201,2.054360,0.688623,0.071856,0.239521,BULLISH_TREND,2,MOMENTUM,1,85,-0.257052,-0.511834,-0.999610,0,SL,-20.000000,25
R_100_1764468600017_282,R_100,1759292640,2025-10-01T04:24:00.000Z,4,3,24,1,CALL,1,1030.620000,1033.840000,1033.840000,1030.620000,1030.620000,29.300000,36.020000,1041.726305,1036.561500,1031.396695,35.570000,43.530000,26.274354,1030.665500,1029.807000,0.009965,0.996527,-1.150382,1.077633,-0.075362,-6.720000,-7.960000,-6.270000,0.083365,-0.004415,2.020719,1,0,0,BULLISH_TREND,2,MOMENTUM,1,85,-0.312424,-0.561538,-0.880002,0,SL,-20.000000,20
R_100_1764468600017_283,R_100,1759294200,2025-10-01T04:50:00.000Z,4,3,50,1,CALL,1,1019.170000,1023.160000,1023.160000,1019.170000,1019.170000,26.690000,32.650000,1034.519718,1027.246000,1019.972282,27.800000,32.800000,26.612347,1031.472500,1031.127500,0.014162,1.416159,-1.110299,1.506100,-0.078719,-5.960000,-5.000000,-1.110000,0.033459,-1.192712,2.268714,1,0,0,BULLISH_TREND,2,MOMENTUM,1,85,-0.367572,-0.397756,-0.907146,0,SL,-20.000000,11
R_100_1764468600017_284,R_100,1759313220,2025-10-01T10:07:00.000Z,10,3,7,1,PUT,0,992.390000,989.340000,992.770000,989.030000,992.390000,74.800000,68.150000,991.384764,984.894000,978.403236,53.070000,46.580000,41.985633,998.708000,999.704000,0.013181,1.318063,1.154872,-0.101294,1.409402,6.650000,6.490000,21.730000,-0.099629,-0.632617,1.888402,0.815508,0.101604,0.082888,BEARISH_TREND,0,MOMENTUM,1,85,0.318426,0.575650,1.076572,1,TP,32.000000,28
R_100_1764468600017_285,R_100,1759339920,2025-10-01T17:32:00.000Z,17,3,32,1,CALL,1,1025.680000,1028.260000,1028.590000,1025.680000,1025.680000,28.430000,33.790000,1038.162009,1033.098000,1028.033991,51.060000,57.460000,49.354326,1016.186500,1013.135500,0.009804,0.980354,-1.464847,1.216950,-0.229505,-5.360000,-6.400000,-22.630000,0.301144,0.934228,2.069347,0.886598,0.113402,0,BULLISH_TREND,2,MOMENTUM,1,85,-0.268368,-0.805601,-0.969374,1,TP,32.000000,10
R_100_1764468600018_286,R_100,1759358580,2025-10-01T22:43:00.000Z,22,3,43,0,CALL,1,1060.380000,1060.840000,1061.120000,1059.730000,1060.380000,29.840000,30.310000,1074.167280,1066.388500,1058.609720,44.080000,46.600000,56.712206,1056.039000,1054.758500,0.014589,1.458902,-0.772422,1.300221,0.166948,-0.470000,-2.520000,-14.240000,0.121402,0.411064,2.186584,0.330935,0.201439,0.467626,BULLISH_TREND,2,MOMENTUM,1,85,-0.024514,-0.387036,-0.807289,1,TP,32.000000,16
R_100_1764468600018_287,R_100,1759360140,2025-10-01T23:09:00.000Z,23,3,9,0,CALL,1,1056.660000,1059.800000,1059.820000,1056.660000,1056.660000,27.980000,34.890000,1069.410576,1063.744500,1058.078424,40.470000,46.340000,47.643763,1058.954000,1057.757500,0.010653,1.065308,-1.250336,1.206687,-0.134237,-6.910000,-5.870000,-12.490000,0.113117,-0.216629,2.114806,0.993671,0.006329,0,BULLISH_TREND,2,MOMENTUM,1,85,-0.316975,-0.595490,-0.534669,1,TP,32.000000,28
R_100_1764468600018_288,R_100,1759369320,2025-10-02T01:42:00.000Z,1,4,42,1,CALL,1,1077.780000,1079.890000,1080.140000,1077.360000,1077.780000,27.170000,31.050000,1093.168738,1086.175500,1079.182262,49.050000,57.490000,43.670512,1073.265000,1072.743000,0.012877,1.287681,-1.200517,1.427818,-0.130107,-3.880000,-8.440000,-21.880000,0.048660,0.420679,2.231287,0.758993,0.089928,0.151079,BULLISH_TREND,2,MOMENTUM,1,85,-0.212947,-0.493020,-1.233459,0,SL,-20.000000,26
R_100_1764468600018_289,R_100,1759374900,2025-10-02T03:15:00.000Z,3,4,15,1,CALL,1,1080.710000,1083.780000,1083.780000,1080.630000,1080.710000,28.600000,33.930000,1095.622994,1089.017500,1082.412006,41.700000,49.300000,35.901327,1077.125000,1076.192000,0.012131,1.213111,-1.257665,1.379926,-0.157490,-5.330000,-7.600000,-13.100000,0.086695,0.332830,2.166479,0.974603,0,0.025397,BULLISH_TREND,2,MOMENTUM,1,85,-0.264863,-0.689205,-0.897753,0,TIMEOUT,7.846693,30
R_100_1764468600018_290,R_100,1759380060,2025-10-02T04:41:00.000Z,4,4,41,1,CALL,1,1077.370000,1078.820000,1078.820000,1077.370000,1077.370000,28.870000,31.230000,1090.810226,1085.334500,1079.858774,40.860000,47.570000,27.037557,1082.699500,1082.079500,0.010090,1.009039,-1.454510,1.247503,-0.231005,-2.360000,-6.710000,-11.990000,0.057297,-0.492242,2.347757,1,0,0,BULLISH_TREND,2,MOMENTUM,1,85,-0.141811,-0.736161,-0.907803,0,SL,-20.000000,10
R_100_1764468600018_291,R_100,1759386120,2025-10-02T06:22:00.000Z,6,4,22,1,PUT,0,1073.110000,1072.350000,1073.920000,1072.230000,1073.110000,70.650000,69.450000,1072.787398,1067.451500,1062.115602,56.380000,48.990000,24.211778,1078.302000,1078.982500,0.009997,0.999745,1.060459,-0.030062,1.024536,1.200000,7.390000,14.270000,-0.063069,-0.481498,1.998022,0.449704,0.479290,0.071006,BEARISH_TREND,0,MOMENTUM,1,85,0.050346,0.517052,0.550959,0,SL,-20.000000,10
R_100_1764468600018_292,R_100,1759398240,2025-10-02T09:44:00.000Z,9,4,44,1,CALL,1,1067.630000,1068.480000,1069.120000,1067.630000,1067.630000,34.180000,35.150000,1074.611465,1070.887500,1067.163535,34.960000,39.960000,13.080356,1073.428000,1073.894500,0.006955,0.695491,-0.874740,0.653922,0.043692,-0.970000,-5,-0.780000,-0.043440,-0.540139,1.840283,0.570470,0.429530,0,RANGE,1,MEAN_REVERSION,0,80,-0.032772,-0.331410,-0.484699,0,SL,-20.000000,14
R_100_1764468600018_293,R_100,1759399800,2025-10-02T10:10:00.000Z,10,4,10,1,CALL,1,1057.560000,1057.130000,1058.650000,1056.530000,1057.560000,30.500000,26.900000,1066.620698,1061.752500,1056.884302,26.380000,23.420000,18.617345,1072.389000,1072.876000,0.009170,0.917012,-0.861202,0.856755,0.063892,3.600000,2.960000,4.120000,-0.045392,-1.382800,2.022511,0.202830,0.514151,0.283019,RANGE,1,MEAN_REVERSION,0,80,0.066234,-0.221717,-0.567883,0,SL,-20.000000,29
R_100_1764468600018_294,R_100,1759413420,2025-10-02T13:57:00.000Z,13,4,57,1,PUT,0,1028.450000,1026.890000,1028.650000,1026.530000,1028.450000,72.880000,69.410000,1027.439646,1021.686500,1015.933354,48.580000,42.640000,56.347705,1043.573500,1046.103500,0.011262,1.126206,1.175618,-0.098240,1.217040,3.470000,5.940000,24.300000,-0.241850,-1.449203,1.886852,0.735849,0.094340,0.169811,BEARISH_TREND,0,MOMENTUM,1,85,0.168498,0.483635,0.915496,1,TP,32.000000,16
R_100_1764468600018_295,R_100,1759417740,2025-10-02T15:09:00.000Z,15,4,9,1,PUT,0,1034.720000,1032.320000,1034.820000,1032.320000,1034.720000,72.280000,68.800000,1033.626123,1025.890500,1018.154877,62.340000,47.820000,42.520488,1032.901500,1034.301000,0.015081,1.508080,1.141408,-0.105717,1.600928,3.480000,14.520000,9.940000,-0.135309,0.176057,2.088803,0.960000,0.040000,0,BEARISH_TREND,0,MOMENTUM,1,85,0.220836,0.948293,1.002489,1,TP,32.000000,15
R_100_1764468600018_296,R_100,1759427760,2025-10-02T17:56:00.000Z,17,4,56,1,PUT,0,1022.510000,1023.970000,1024.280000,1021.950000,1022.510000,59.760000,65.320000,1027.171536,1018.417500,1009.663464,56.400000,61.470000,30.552166,1020.013000,1020.037500,0.017191,1.719145,0.467499,0.455892,1.256373,-5.560000,-5.070000,3.360000,-0.002402,0.244801,2.102856,0.626609,0.133047,0.240343,RANGE,1,MEAN_REVERSION,0,80,-0.165982,-0.030308,0.799487,0,SL,-20.000000,6
R_100_1764468600018_297,R_100,1759438440,2025-10-02T20:54:00.000Z,20,4,54,1,PUT,0,1015.790000,1013.420000,1016.120000,1013.220000,1015.790000,72.660000,67.310000,1014.370857,1008.153500,1001.936143,51.390000,42.030000,20.650982,1016.184000,1016.415500,0.012334,1.233415,1.228255,-0.139708,1.363851,5.350000,9.360000,21.270000,-0.022776,-0.038773,2.096437,0.817241,0.113793,0.068966,BEARISH_TREND,0,MOMENTUM,1,85,0.246721,0.627068,1.080672,1,TP,32.000000,27
R_100_1764468600019_298,R_100,1759468860,2025-10-03T05:21:00.000Z,5,5,21,1,PUT,0,956.910000,955.700000,957.630000,955.700000,956.910000,70.940000,69.180000,957.346242,950.165500,942.984758,55.240000,51.980000,58.101657,967.570000,969.197000,0.015115,1.511472,0.939248,0.045589,1.455230,1.760000,3.260000,15.700000,-0.167871,-1.101729,2.093817,0.626943,0.373057,0,BEARISH_TREND,0,MOMENTUM,1,85,0.109849,0.534765,0.436631,0,SL,-20.000000,11
R_100_1764468600019_299,R_100,1759469820,2025-10-03T05:37:00.000Z,5,5,37,1,PUT,0,966.470000,966.220000,967.560000,966.220000,966.470000,84.750000,85.220000,967.271782,960.007500,952.743218,64.200000,61.250000,52.749843,966.277000,967.570000,0.015134,1.513380,0.889627,0.082960,1.420301,-0.470000,2.950000,20.550000,-0.133634,0.019974,1.718912,0.186567,0.813433,0,BEARISH_TREND,0,MOMENTUM,1,85,-0.007242,0.438555,1.047624,0,SL,-20.000000,6
R_100_1764468600019_300,R_100,1759482900,2025-10-03T09:15:00.000Z,9,5,15,1,CALL,1,949.540000,950.020000,950.020000,947.860000,949.540000,29.550000,30.730000,963.830932,956.589500,949.348068,45.520000,43.770000,23.390688,954.075500,953.728000,0.015140,1.514010,-0.973495,1.505037,0.020213,-1.180000,1.750000,-15.970000,0.036436,-0.475382,1.943342,0.222222,0,0.777778,BULLISH_TREND,2,MOMENTUM,1,85,-0.063149,-0.509220,-0.967856,1,TP,32.000000,21
R_100_1764468600019_301,R_100,1759488120,2025-10-03T10:42:00.000Z,10,5,42,1,PUT,0,968.520000,969.180000,969.180000,968.060000,968.520000,64.200000,67.040000,970.877215,964.063000,957.248785,60.050000,66.200000,17.693371,956.098000,956.217000,0.014136,1.413645,0.654074,0.243383,1.163757,-2.840000,-6.150000,4.150000,-0.012445,1.299239,1.807781,0.589286,0,0.410714,RANGE,1,MEAN_REVERSION,0,80,-0.072223,0.169618,0.573209,1,TP,32.000000,16
R_100_1764468600019_302,R_100,1759520580,2025-10-03T19:43:00.000Z,19,5,43,1,PUT,0,959.850000,961.670000,961.800000,959.630000,959.850000,66.140000,73.630000,960.299201,955.695500,951.091799,64.670000,57.740000,17.514211,951.967500,952.024500,0.009634,0.963424,0.902426,0.046799,0.912455,-7.490000,6.930000,1.470000,-0.005987,0.828022,1.819517,0.838710,0.059908,0.101382,RANGE,1,MEAN_REVERSION,0,80,-0.147721,0.361777,0.491017,1,TP,32.000000,28
R_100_1764468600019_303,R_100,1759526700,2025-10-03T21:25:00.000Z,21,5,25,1,CALL,1,956.470000,958.660000,959.160000,956.050000,956.470000,25.720000,32.160000,966.565154,962.353000,958.140846,47.800000,47.770000,24.577384,954.968000,954.217500,0.008754,0.875387,-1.396672,1.055460,-0.174689,-6.440000,0.030000,-22.080000,0.078651,0.157283,1.675162,0.704180,0.160772,0.135048,BULLISH_TREND,2,MOMENTUM,1,85,-0.259656,-0.444449,-0.870584,0,TIMEOUT,-14.511694,30
R_100_1764468600019_304,R_100,1759540020,2025-10-04T01:07:00.000Z,1,6,7,1,PUT,0,941.280000,938.640000,941.280000,938.640000,941.280000,74.100000,69.280000,942.198408,934.105000,926.011592,54.980000,52.290000,24.967489,945.391500,946.115000,0.017329,1.732869,0.886524,0.097570,1.622090,4.820000,2.690000,19.120000,-0.076471,-0.434899,1.941444,1,0,0,BEARISH_TREND,0,MOMENTUM,1,85,0.258827,0.405342,1.194405,0,TIMEOUT,-5.566888,30
R_100_1764468600019_305,R_100,1759550220,2025-10-04T03:57:00.000Z,3,6,57,1,PUT,0,936.020000,933.170000,936.510000,933.170000,936.020000,73.670000,68.210000,934.341807,927.537000,920.732193,55.540000,50.820000,24.873370,933.959500,934.423500,0.014673,1.467285,1.246619,-0.179290,1.633278,5.460000,4.720000,18.130000,-0.049656,0.220620,1.769680,0.853293,0.146707,0,BEARISH_TREND,0,MOMENTUM,1,85,0.302186,0.782773,1.058064,0,TIMEOUT,17.435525,30
